trial_type,trial_index,time_elapsed,internal_node_id,PIS,consent,participantAge,participantGender,participantHandedness,startTime,ageRT,genderRT,handednessRT,totalRT,stimulus,feedback,number,start_time,response_time,end_time,delta_response_time,button,button_label,correct,incorrect,distribution_mean,distribution_variance,distribution_std,distribution_name,spaceship_class,drop_location,boundary,distance_to_bound,confidence_response_time,delta_confidence_response_time,confidence,block,coins,sliderMove,sliderStartValue,feedback_strategy,feedback_technical,feedback_comments,PID,confidenceRT,binnedConfidence,flippedLocation,recentredFlipLocation,distanceBin,binnedLocation,rawLocation,stimulustype,distributiontype
jspsych-experimentscreen,250,1370736,0.0-250.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1379478.12000001,1381709.4149999903,1386153.765,2231.294999975944,1,Zap,1,0,278,19600,140,wide,blue1,300,450,150,1386153.46,4444.0450000111,74,2,0,6,80,NA,NA,NA,56,4444.0450000111,3,600,500,5,10,600,1,0
jspsych-experimentscreen,251,1376531,0.0-251.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1386164.25,1388081.1749999993,1391948.50999999,1916.9249999977183,0,Retrieve,1,0,578,6400,80,narrow,orange1,573,450,123,1391948.32,3867.14499999653,100,2,3,-41,59,NA,NA,NA,56,3867.14499999653,5,327,227,4,3,327,0,1
jspsych-experimentscreen,252,1384089,0.0-252.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1391960.24000001,1395041.5649999923,1399506.36999999,3081.324999977369,0,Retrieve,0,1,278,19600,140,wide,blue1,374,450,76,1399506.19000001,4464.62500002235,26,2,-3,-20,6,NA,NA,NA,56,4464.62500002235,1,526,426,3,8,526,1,0
jspsych-experimentscreen,253,1390521,0.0-253.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1399518.30500001,1401111.899999989,1405938.425,1593.5949999839067,0,Retrieve,1,0,578,6400,80,narrow,orange1,573,450,123,1405938.22499999,4826.32500000182,89,2,3,49,40,NA,NA,NA,56,4826.32500000182,4,327,227,4,3,327,0,1
jspsych-experimentscreen,254,1397335,0.0-254.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1405950.08000001,1407592.7899999951,1412752.83000001,1642.7099999855272,1,Zap,1,0,278,19600,140,wide,blue1,169,450,281,1412752.39499999,5159.60499999346,95,2,0,73,22,NA,NA,NA,56,5159.60499999346,4,731,631,6,11,731,1,0
jspsych-experimentscreen,255,1405099,0.0-255.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1412764.555,1416060.9849999892,1420516.21500001,3296.429999987595,0,Retrieve,0,1,278,19600,140,wide,blue1,463,450,13,1420515.89000001,4454.90500002052,22,2,-3,28,50,NA,NA,NA,56,4454.90500002052,1,437,337,1,6,437,1,0
jspsych-experimentscreen,256,1412185,0.0-256.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1420527.15499999,1423727.1699999983,1427602.48,3200.0150000094436,1,Zap,1,0,278,19600,140,wide,blue1,343,450,107,1427602.29499999,3875.12499999139,23,2,0,38,61,NA,NA,NA,56,3875.12499999139,1,557,457,4,9,557,1,0
jspsych-experimentscreen,257,1417894,0.0-257.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1427615.135,1429707.0050000038,1433312.045,2091.870000003837,0,Retrieve,1,0,578,6400,80,narrow,orange1,612,450,162,1433310.83500001,3603.83000000729,100,2,3,-60,40,NA,NA,NA,56,3603.83000000729,5,288,188,5,2,288,0,1
jspsych-experimentscreen,258,1424043,0.0-258.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1433324.51500001,1435170.3250000137,1439460.38999999,1845.8099999988917,0,Retrieve,1,0,578,6400,80,narrow,orange1,489,450,39,1439460.04999999,4289.72499998054,61,2,3,23,38,NA,NA,NA,56,4289.72499998054,2,411,311,2,5,411,0,1
jspsych-experimentscreen,259,1430062,0.0-259.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1439471.165,1441953.7349999882,1445479.66000001,2482.5699999928474,1,Zap,0,1,578,6400,80,narrow,orange1,476,450,26,1445479.37000002,3525.63500002725,30,2,0,17,47,NA,NA,NA,56,3525.63500002725,1,424,324,2,5,424,0,1
jspsych-experimentscreen,260,1435829,0.0-260.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1445490.765,1447535.6200000097,1451247,2044.8550000146497,0,Retrieve,1,0,578,6400,80,narrow,orange1,571,450,121,1451246.01,3710.38999999291,100,2,3,-26,74,NA,NA,NA,56,3710.38999999291,5,329,229,4,3,329,0,1
jspsych-experimentscreen,261,1441251,0.0-261.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1451256.83500001,1452878.8050000148,1456668.81,1621.9700000074226,0,Retrieve,1,0,578,6400,80,narrow,orange1,488,450,38,1456668.50999999,3789.70499997376,77,2,3,23,54,NA,NA,NA,56,3789.70499997376,3,412,312,2,5,412,0,1
jspsych-experimentscreen,262,1448484,0.0-262.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1456680.72,1458704.9049999914,1463901.885,2024.184999987483,1,Zap,0,1,578,6400,80,narrow,orange1,440,450,10,1463901.68000001,5196.77500001853,51,2,0,31,82,NA,NA,NA,56,5196.77500001853,2,460,360,1,6,460,0,1
jspsych-experimentscreen,263,1454789,0.0-263.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1463914.82000001,1466035.1699999883,1470206.99000001,2120.3499999828637,1,Zap,0,1,578,6400,80,narrow,orange1,471,450,21,1470206.37999999,4171.21000000043,22,2,0,63,85,NA,NA,NA,56,4171.21000000043,1,429,329,2,5,429,0,1
jspsych-experimentscreen,264,1460096,0.0-264.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1470217.94,1472017.3399999912,1475513.63500001,1799.3999999889638,1,Zap,1,0,278,19600,140,wide,blue1,287,450,163,1475513.125,3495.78500000644,100,2,0,-61,39,NA,NA,NA,56,3495.78500000644,5,613,513,5,10,613,1,0
jspsych-experimentscreen,265,1465813,0.0-265.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1475524.59000002,1477735.3000000003,1481230.57499999,2210.7099999848288,1,Zap,1,0,278,19600,140,wide,blue1,376,450,74,1481229.765,3494.46499999613,87,2,0,23,64,NA,NA,NA,56,3494.46499999613,4,524,424,3,8,524,1,0
jspsych-experimentscreen,266,1471500,0.0-266.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1481242.275,1483157.2400000005,1486917.63000001,1914.9650000035763,1,Zap,1,0,278,19600,140,wide,blue1,295,450,155,1486916.91999999,3759.67999998829,93,2,0,42,51,NA,NA,NA,56,3759.67999998829,4,605,505,5,10,605,1,0
jspsych-experimentscreen,267,1476541,0.0-267.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1486929.405,1488667.6699999953,1491959.145,1738.2649999926798,0,Retrieve,1,0,578,6400,80,narrow,orange1,603,450,153,1491958.37499999,3290.70499999216,100,2,3,-60,40,NA,NA,NA,56,3290.70499999216,5,297,197,5,2,297,0,1
jspsych-experimentscreen,268,1481376,0.0-268.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1491969.92,1493631.9899999944,1496794.04499999,1662.0699999912176,0,Retrieve,1,0,578,6400,80,narrow,orange1,598,450,148,1496793.645,3161.65500000352,100,2,3,-73,27,NA,NA,NA,56,3161.65500000352,5,302,202,5,2,302,0,1
jspsych-experimentscreen,269,1487582,0.0-269.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1496805.395,1498506.8899999897,1502999.95500001,1701.4949999866076,0,Retrieve,1,0,578,6400,80,narrow,orange1,545,450,95,1502999.595,4492.70500001148,100,2,3,-3,97,NA,NA,NA,56,4492.70500001148,5,355,255,3,4,355,0,1
jspsych-experimentscreen,270,1493073,0.0-270.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1503013.89500001,1504575.3499999992,1508490.59,1561.4549999882001,0,Retrieve,1,0,578,6400,80,narrow,orange1,523,450,73,1508490.40000001,3915.05000001052,100,2,3,-14,86,NA,NA,NA,56,3915.05000001052,5,377,277,3,4,377,0,1
jspsych-experimentscreen,271,1498476,0.0-271.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1508503.48000001,1510027.8099999996,1513893.70000002,1524.329999985639,0,Retrieve,1,0,578,6400,80,narrow,orange1,679,450,229,1513893.50999999,3865.69999999483,100,2,3,-6,94,NA,NA,NA,56,3865.69999999483,5,221,121,6,1,221,0,1
jspsych-experimentscreen,272,1507540,0.0-272.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1513906.98,1519120.6299999903,1522958.16000001,5213.649999990594,0,Retrieve,1,0,578,6400,80,narrow,orange1,525,450,75,1522957.87000001,3837.24000002258,100,2,3,-12,88,NA,NA,NA,56,3837.24000002258,5,375,275,3,4,375,0,1
jspsych-experimentscreen,273,1513240,0.0-273.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1522971.63000001,1524846.3899999915,1528656.93,1874.759999976959,0,Retrieve,1,0,578,6400,80,narrow,orange1,596,450,146,1528656.30999999,3809.91999999969,100,2,3,-20,80,NA,NA,NA,56,3809.91999999969,5,304,204,5,2,304,0,1
jspsych-experimentscreen,274,1519072,0.0-274.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1528667.92499999,1530250.9049999935,1534490.005,1582.9800000065006,1,Zap,1,0,278,19600,140,wide,blue1,361,450,89,1534489.29,4238.3850000042,81,2,0,78,3,NA,NA,NA,56,4238.3850000042,4,539,439,3,8,539,1,0
jspsych-experimentscreen,275,1526354,0.0-275.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1534501.09500001,1537072.1699999995,1541771.81500001,2571.074999985285,1,Zap,1,0,278,19600,140,wide,blue1,398,450,52,1541771.58,4699.41000000108,60,2,0,12,48,NA,NA,NA,56,4699.41000000108,2,502,402,2,7,502,1,0
jspsych-experimentscreen,276,1531718,0.0-276.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1541785.70000001,1543494.559999992,1547135.76500001,1708.85999998427,0,Retrieve,1,0,578,6400,80,narrow,orange1,603,450,153,1547135.37500001,3640.81500002067,100,2,3,-75,25,NA,NA,NA,56,3640.81500002067,5,297,197,5,2,297,0,1
jspsych-experimentscreen,277,1542613,0.0-277.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1547147.455,1549161.3650000072,1558030.745,2013.9100000087637,1,Zap,1,0,278,19600,140,wide,blue1,432,450,18,1558030.12000001,8868.75500000315,7,2,0,-50,57,NA,NA,NA,56,8868.75500000315,1,468,368,1,6,468,1,0
jspsych-experimentscreen,278,1548601,0.0-278.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1558050.04500001,1560142.9350000108,1564019.20499999,2092.8899999998976,1,Zap,1,0,278,19600,140,wide,blue1,284,450,166,1564019.00500001,3876.06999999844,100,2,0,-78,22,NA,NA,NA,56,3876.06999999844,5,616,516,5,10,616,1,0
jspsych-experimentscreen,279,1556315,0.0-279.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1564032.03500001,1566525.2650000039,1571732.8,2493.2299999927636,0,Retrieve,0,1,278,19600,140,wide,blue1,464,450,14,1571732.605,5207.33999999356,43,2,-3,-36,7,NA,NA,NA,56,5207.33999999356,1,436,336,1,6,436,1,0
jspsych-experimentscreen,280,1562079,0.0-280.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1571746.14500001,1573544.595000014,1577497.18500001,1798.450000002049,1,Zap,1,0,278,19600,140,wide,blue1,278,450,172,1577496.99499999,3952.39999998012,84,2,0,20,64,NA,NA,NA,56,3952.39999998012,4,622,522,5,10,622,1,0
jspsych-experimentscreen,347,1731898,0.0-347.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1740304.34500001,1742956.2600000063,1747314.92999999,2651.914999994915,0,Retrieve,1,0,222,6400,80,narrow,orange1,309,350,41,1747314.64,4358.37999999058,100,3,3,-32,68,NA,NA,NA,56,4358.37999999058,5,309,309,2,5,309,0,1
jspsych-experimentscreen,348,1737580,0.0-348.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1747329.94,1748990.7050000038,1752996.99000001,1660.7650000078138,0,Retrieve,1,0,222,6400,80,narrow,orange1,256,350,94,1752996.42000001,4005.7150000066,100,3,3,-75,25,NA,NA,NA,56,4005.7150000066,5,256,256,3,4,256,0,1
jspsych-experimentscreen,349,1743170,0.0-349.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1753013.67499999,1754690.334999992,1758587.455,1676.659999997355,0,Retrieve,1,0,222,6400,80,narrow,orange1,322,350,28,1758587.145,3896.81000000564,100,3,3,-29,71,NA,NA,NA,56,3896.81000000564,5,322,322,2,5,322,0,1
jspsych-experimentscreen,350,1748625,0.0-350.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1758604.035,1760281.2949999934,1764041.98000001,1677.2599999967497,0,Retrieve,1,0,222,6400,80,narrow,orange1,270,350,80,1764041.75,3760.45500001055,100,3,3,-56,44,NA,NA,NA,56,3760.45500001055,5,270,270,3,4,270,0,1
jspsych-experimentscreen,351,1754314,0.0-351.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1764057.72000001,1766156.0300000128,1769731.62000001,2098.31000000122,0,Retrieve,1,0,222,6400,80,narrow,orange1,191,350,159,1769731.43000001,3575.40000000154,100,3,3,-21,79,NA,NA,NA,56,3575.40000000154,5,191,191,5,2,191,0,1
jspsych-experimentscreen,352,1759778,0.0-352.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1769746.50000001,1771446.5849999979,1775195.225,1700.0849999894854,1,Zap,1,0,522,19600,140,wide,blue1,447,350,97,1775194.97000001,3748.38500001351,100,3,0,-3,97,NA,NA,NA,56,3748.38500001351,5,447,447,3,8,447,1,0
jspsych-experimentscreen,353,1764869,0.0-353.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1775210.77000001,1777017.8099999903,1780286.67,1807.039999985136,1,Zap,1,0,522,19600,140,wide,blue1,490,350,140,1780286.48499999,3268.67499999935,100,3,0,-36,64,NA,NA,NA,56,3268.67499999935,5,490,490,4,9,490,1,0
jspsych-experimentscreen,354,1770913,0.0-354.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1780302.17499999,1782871.9649999985,1786330.11499999,2569.790000008652,0,Retrieve,1,0,222,6400,80,narrow,orange1,189,350,161,1786329.44500001,3457.48000001186,100,3,3,-67,33,NA,NA,NA,56,3457.48000001186,5,189,189,5,2,189,0,1
jspsych-experimentscreen,355,1776022,0.0-355.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1786344.82500001,1788091.1100000085,1791439.55000001,1746.2850000010803,1,Zap,1,0,522,19600,140,wide,blue1,620,350,270,1791439.27,3348.1599999941,100,3,0,-65,35,NA,NA,NA,56,3348.1599999941,5,620,620,6,11,620,1,0
jspsych-experimentscreen,356,1783612,0.0-356.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1791455.155,1793338.1349999981,1799028.41999999,1882.979999994859,1,Zap,1,0,522,19600,140,wide,blue1,505,350,155,1799027.73999999,5689.6049999923,88,3,0,29,59,NA,NA,NA,56,5689.6049999923,4,505,505,5,10,505,1,0
jspsych-experimentscreen,357,1792315,0.0-357.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1799045.92,1803608.8499999896,1807732.54,4562.929999985499,1,Zap,0,1,222,6400,80,narrow,orange1,291,350,59,1807732.22999999,4123.38000000454,36,3,0,36,72,NA,NA,NA,56,4123.38000000454,1,291,291,2,5,291,0,1
jspsych-experimentscreen,358,1803347,0.0-358.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1807749.105,1813144.4999999949,1818764.165,5395.394999999553,0,Retrieve,1,0,222,6400,80,narrow,orange1,335,350,15,1818763.96499999,5619.46499999613,20,3,3,40,60,NA,NA,NA,56,5619.46499999613,1,335,335,1,6,335,0,1
jspsych-experimentscreen,359,1809537,0.0-359.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1818784.97000001,1820798.8149999874,1824953.91000001,2013.844999979483,1,Zap,1,0,522,19600,140,wide,blue1,390,350,40,1824953.155,4154.34000000823,51,3,0,45,96,NA,NA,NA,56,4154.34000000823,2,390,390,2,7,390,1,0
jspsych-experimentscreen,360,1815086,0.0-360.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1824976.51000001,1826770.604999998,1830503.23999999,1794.0949999901932,1,Zap,1,0,522,19600,140,wide,blue1,459,350,109,1830502.74,3732.13499999838,84,3,0,33,51,NA,NA,NA,56,3732.13499999838,4,459,459,4,9,459,1,0
jspsych-experimentscreen,361,1821206,0.0-361.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1830517.49500001,1832216.7950000148,1836623.48499999,1699.3000000074971,1,Zap,1,0,522,19600,140,wide,blue1,414,350,64,1836622.94,4406.14499998628,77,3,0,70,7,NA,NA,NA,56,4406.14499998628,3,414,414,3,8,414,1,0
jspsych-experimentscreen,362,1827449,0.0-362.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1836640.92000001,1838442.869999999,1842866.87,1801.949999993667,0,Retrieve,0,1,522,19600,140,wide,blue1,384,350,34,1842866.675,4423.80499999854,76,3,-3,60,16,NA,NA,NA,56,4423.80499999854,3,384,384,2,7,384,1,0
jspsych-experimentscreen,363,1832229,0.0-363.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1842881.35499999,1844483.0650000076,1847646.50999999,1601.7100000171922,0,Retrieve,1,0,222,6400,80,narrow,orange1,179,350,171,1847646.16,3163.09499999625,100,3,3,-79,21,NA,NA,NA,56,3163.09499999625,5,179,179,5,2,179,0,1
jspsych-experimentscreen,364,1838014,0.0-364.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1847664.085,1849652.3750000051,1853431.55000001,1988.2900000084192,0,Retrieve,1,0,222,6400,80,narrow,orange1,320,350,30,1853430.915,3778.53999999934,74,3,3,47,27,NA,NA,NA,56,3778.53999999934,3,320,320,2,5,320,0,1
jspsych-experimentscreen,365,1844376,0.0-365.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1853448.55999999,1855828.1750000024,1859793.47,2379.6150000125635,0,Retrieve,1,0,222,6400,80,narrow,orange1,250,350,100,1859793.11,3964.93499999633,99,3,3,58,41,NA,NA,NA,56,3964.93499999633,5,250,250,4,3,250,0,1
jspsych-experimentscreen,366,1859931,0.0-366.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1859807.34999999,1861408.0100000137,1875347.755,1600.6600000255276,1,Zap,1,0,522,19600,140,wide,blue1,451,350,101,1875347.47000001,13939.4599999941,96,3,0,-4,100,NA,NA,NA,56,13939.4599999941,4,451,451,4,9,451,1,0
jspsych-experimentscreen,367,1866177,0.0-367.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1875363.45999999,1877255.2250000008,1881594.105,1891.765000007581,0,Retrieve,1,0,222,6400,80,narrow,orange1,260,350,90,1881593.585,4338.35999999428,88,3,3,-79,9,NA,NA,NA,56,4338.35999999428,4,260,260,3,4,260,0,1
jspsych-experimentscreen,368,1874045,0.0-368.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1881611.85000002,1885447.9900000151,1889462,3836.139999999432,1,Zap,1,0,522,19600,140,wide,blue1,371,350,21,1889461.81499999,4013.82499997271,27,3,0,43,70,NA,NA,NA,56,4013.82499997271,1,371,371,2,7,371,1,0
jspsych-experimentscreen,369,1880955,0.0-369.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1889477.27999999,1891675.6049999967,1896371.87999999,2198.325000004843,0,Retrieve,1,0,222,6400,80,narrow,orange1,248,350,102,1896371.675,4696.07000000542,47,3,3,37,84,NA,NA,NA,56,4696.07000000542,2,248,248,4,3,248,0,1
jspsych-experimentscreen,370,1894541,0.0-370.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1896387.735,1898124.7450000083,1909958.09,1737.0100000116508,0,Retrieve,1,0,222,6400,80,narrow,orange1,81,350,269,1909957.88999999,11833.1449999823,100,3,3,-58,42,NA,NA,NA,56,11833.1449999823,5,81,81,6,1,81,0,1
jspsych-experimentscreen,371,1907041,0.0-371.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1909974.66000001,1912259.8550000112,1922458.17999999,2285.1950000040233,0,Retrieve,1,0,222,6400,80,narrow,orange1,280,350,70,1922457.93,10198.074999993,79,3,3,53,26,NA,NA,NA,56,10198.074999993,3,280,280,3,4,280,0,1
jspsych-experimentscreen,372,1913726,0.0-372.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1922474.30500001,1924358.1999999878,1929142.74000001,1883.8949999772012,0,Retrieve,1,0,222,6400,80,narrow,orange1,222,350,128,1929142.54999999,4784.35000000172,100,3,3,-26,74,NA,NA,NA,56,4784.35000000172,5,222,222,4,3,222,0,1
jspsych-experimentscreen,373,1919794,0.0-373.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1929158.69000001,1931071.1249999877,1935210.95000001,1912.43499997654,1,Zap,0,1,222,6400,80,narrow,orange1,339,350,11,1935210.72,4139.59500001511,79,3,0,32,47,NA,NA,NA,56,4139.59500001511,3,339,339,1,6,339,0,1
jspsych-experimentscreen,374,1926156,0.0-374.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1935226.20500001,1937237.5100000063,1941573.47500001,2011.304999992717,1,Zap,1,0,522,19600,140,wide,blue1,475,350,125,1941573.28499999,4335.77499998501,96,3,0,17,79,NA,NA,NA,56,4335.77499998501,4,475,475,4,9,475,1,0
jspsych-experimentscreen,375,1932655,0.0-375.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1941589.99499999,1943559.344999987,1948071.67999999,1969.3499999993946,1,Zap,0,1,222,6400,80,narrow,orange1,320,350,30,1948071.455,4512.11000001058,65,3,0,53,12,NA,NA,NA,56,4512.11000001058,3,320,320,2,5,320,0,1
jspsych-experimentscreen,376,1939222,0.0-376.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1948087.44999999,1950029.3999999994,1954639.07,1941.9500000076368,1,Zap,1,0,522,19600,140,wide,blue1,498,350,148,1954638.81999999,4609.41999999341,80,3,0,67,13,NA,NA,NA,56,4609.41999999341,3,498,498,5,10,498,1,0
jspsych-experimentscreen,377,1945368,0.0-377.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1954655.275,1956371.6750000021,1960785.145,1716.4000000047963,0,Retrieve,1,0,222,6400,80,narrow,orange1,212,350,138,1960784.95999999,4413.28499998781,100,3,3,-68,32,NA,NA,NA,56,4413.28499998781,5,212,212,4,3,212,0,1
jspsych-experimentscreen,378,1950487,0.0-378.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1960801.985,1962546.6099999903,1965903.77500001,1744.6249999920838,1,Zap,1,0,522,19600,140,wide,blue1,660,350,310,1965903.59,3356.98000001139,100,3,0,-36,64,NA,NA,NA,56,3356.98000001139,5,660,660,6,11,660,1,0
jspsych-experimentscreen,379,1960001,0.0-379.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1965919.80999999,1969251.185000001,1975417.82500001,3331.3750000088476,1,Zap,1,0,522,19600,140,wide,blue1,367,350,17,1975417.495,6166.31000000052,23,3,0,36,59,NA,NA,NA,56,6166.31000000052,1,367,367,1,6,367,1,0
jspsych-experimentscreen,380,1966899,0.0-380.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1975434.74500001,1977453.5449999967,1982316.005,2018.7999999907333,1,Zap,1,0,522,19600,140,wide,blue1,511,350,161,1982315.81500001,4862.27000001236,93,3,0,41,52,NA,NA,NA,56,4862.27000001236,4,511,511,5,10,511,1,0
jspsych-experimentscreen,381,1974092,0.0-381.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1982332.04000001,1984077.649999992,1989509.50499999,1745.6099999835715,0,Retrieve,1,0,222,6400,80,narrow,orange1,186,350,164,1989509.30999999,5431.66000000201,100,3,3,-8,92,NA,NA,NA,56,5431.66000000201,5,186,186,5,2,186,0,1
jspsych-experimentscreen,382,1980493,0.0-382.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1989525.96999999,1991213.7649999931,1995909.885,1687.7950000052806,0,Retrieve,1,0,222,6400,80,narrow,orange1,249,350,101,1995909.68000001,4695.91500001843,99,3,3,-1,100,NA,NA,NA,56,4695.91500001843,5,249,249,4,3,249,0,1
jspsych-experimentscreen,383,1986512,0.0-383.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1995926.02000001,1997524.9849999964,2001928.56,1598.9649999828544,0,Retrieve,1,0,222,6400,80,narrow,orange1,227,350,123,2001928.37000001,4403.38500001235,100,3,3,-5,95,NA,NA,NA,56,4403.38500001235,5,227,227,4,3,227,0,1
jspsych-experimentscreen,384,1992935,0.0-384.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,2001944.55499999,2003915.095000004,2008351.48499999,1970.5400000093505,1,Zap,1,0,522,19600,140,wide,blue1,494,350,144,2008350.93000002,4435.83500001114,81,3,0,-19,100,NA,NA,NA,56,4435.83500001114,4,494,494,5,10,494,1,0
jspsych-experimentscreen,385,1998432,0.0-385.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,2008369.60500001,2009807.6949999959,2013849.32499999,1438.0899999814574,0,Retrieve,1,0,222,6400,80,narrow,orange1,183,350,167,2013848.99,4041.29500000272,100,3,3,-83,17,NA,NA,NA,56,4041.29500000272,5,183,183,5,2,183,0,1
jspsych-experimentscreen,386,2005254,0.0-386.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,2013868.16000001,2016238.0450000055,2020671.41000001,2369.8849999927916,1,Zap,1,0,522,19600,140,wide,blue1,425,350,75,2020671.195,4433.14999999711,59,3,0,17,76,NA,NA,NA,56,4433.14999999711,2,425,425,3,8,425,1,0
jspsych-experimentscreen,387,2012067,0.0-387.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,2020688.765,2023499.6600000013,2027483.97500001,2810.895000002347,1,Zap,0,1,222,6400,80,narrow,orange1,352,350,2,2027483.615,3983.95500000333,56,3,0,12,68,NA,NA,NA,56,3983.95500000333,2,352,352,1,6,352,0,1
